,image,label
430,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
431,"[[[254 254 254]
  [254 254 254]
  [254 254 254]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [254 254 254]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [254 254 254]
  [255 255 255]]]",1
432,"[[[244 244 244]
  [245 245 245]
  [244 244 244]
  ...
  [239 239 239]
  [239 239 239]
  [239 239 239]]

 [[246 246 246]
  [245 245 245]
  [244 244 244]
  ...
  [240 240 240]
  [239 239 239]
  [239 239 239]]

 [[246 246 246]
  [245 245 245]
  [245 245 245]
  ...
  [239 239 239]
  [239 239 239]
  [239 239 239]]

 ...

 [[245 245 245]
  [246 246 246]
  [246 246 246]
  ...
  [238 238 238]
  [236 236 236]
  [235 235 235]]

 [[245 245 245]
  [245 245 245]
  [246 246 246]
  ...
  [237 237 237]
  [235 235 235]
  [235 235 235]]

 [[246 246 246]
  [244 244 244]
  [245 245 245]
  ...
  [236 236 236]
  [234 234 234]
  [234 234 234]]]",1
433,"[[[236 235 241]
  [236 237 242]
  [236 237 242]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[236 235 241]
  [235 236 241]
  [235 236 242]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 [[236 236 241]
  [236 236 244]
  [234 234 242]
  ...
  [254 254 254]
  [254 254 254]
  [254 254 254]]

 ...

 [[223 221 226]
  [225 223 226]
  [228 226 228]
  ...
  [240 240 242]
  [243 241 244]
  [240 238 241]]

 [[224 222 227]
  [225 223 226]
  [225 223 226]
  ...
  [240 240 242]
  [241 239 242]
  [242 240 243]]

 [[227 227 229]
  [226 225 230]
  [224 223 228]
  ...
  [240 240 242]
  [242 240 243]
  [240 238 241]]]",1
434,"[[[232 232 232]
  [232 232 232]
  [232 232 232]
  ...
  [232 232 232]
  [232 232 232]
  [232 232 232]]

 [[232 232 232]
  [232 232 232]
  [232 232 232]
  ...
  [232 232 232]
  [232 232 232]
  [232 232 232]]

 [[232 232 232]
  [232 232 232]
  [232 232 232]
  ...
  [232 232 232]
  [232 232 232]
  [232 232 232]]

 ...

 [[232 232 232]
  [232 232 232]
  [232 232 232]
  ...
  [232 230 233]
  [232 230 233]
  [232 230 233]]

 [[232 232 232]
  [232 232 232]
  [232 232 232]
  ...
  [232 230 233]
  [232 230 233]
  [232 230 233]]

 [[232 232 232]
  [232 232 232]
  [232 232 232]
  ...
  [232 230 233]
  [232 230 233]
  [232 230 233]]]",1
435,"[[[237 235 238]
  [237 235 238]
  [237 235 238]
  ...
  [238 238 240]
  [238 238 240]
  [238 238 240]]

 [[237 235 238]
  [238 236 239]
  [238 236 239]
  ...
  [239 237 240]
  [239 237 240]
  [239 237 240]]

 [[239 237 240]
  [239 237 240]
  [239 237 240]
  ...
  [240 238 241]
  [239 237 240]
  [239 237 240]]

 ...

 [[240 238 241]
  [240 238 241]
  [241 239 242]
  ...
  [242 240 243]
  [242 240 243]
  [242 240 243]]

 [[239 239 240]
  [238 238 240]
  [239 239 241]
  ...
  [241 239 242]
  [241 239 242]
  [241 239 242]]

 [[239 237 240]
  [239 237 240]
  [239 237 240]
  ...
  [241 239 242]
  [240 238 241]
  [240 238 241]]]",1
436,"[[[223 223 223]
  [222 222 222]
  [222 222 222]
  ...
  [223 223 223]
  [222 222 222]
  [223 223 223]]

 [[223 223 223]
  [222 222 222]
  [222 222 222]
  ...
  [223 223 223]
  [223 223 223]
  [223 223 223]]

 [[223 223 223]
  [223 223 223]
  [223 223 223]
  ...
  [223 223 223]
  [223 223 223]
  [223 223 223]]

 ...

 [[223 223 223]
  [223 223 223]
  [223 223 223]
  ...
  [223 223 223]
  [223 223 223]
  [223 223 223]]

 [[223 223 223]
  [223 223 223]
  [223 223 223]
  ...
  [223 223 223]
  [223 223 223]
  [223 223 223]]

 [[222 222 222]
  [222 222 222]
  [222 222 222]
  ...
  [222 222 222]
  [223 223 223]
  [222 222 222]]]",1
437,"[[[ 62  20   0]
  [ 69  25   1]
  [ 72  26   1]
  ...
  [ 91  54   7]
  [ 80  45   4]
  [ 68  34   2]]

 [[ 70  28   3]
  [ 72  28   3]
  [ 74  29   2]
  ...
  [ 91  51   2]
  [ 88  50   3]
  [ 93  56  11]]

 [[ 66  25   0]
  [ 68  27   2]
  [ 69  27   3]
  ...
  [ 88  45   1]
  [ 87  45   2]
  [ 89  47   1]]

 ...

 [[136  71  10]
  [133  67   7]
  [134  68  10]
  ...
  [164  99  38]
  [153  90  28]
  [150  88  29]]

 [[137  75  20]
  [140  75  19]
  [135  65  10]
  ...
  [135  69  10]
  [153  87  27]
  [142  78  17]]

 [[129  66  12]
  [135  70  13]
  [147  78  19]
  ...
  [151  85  27]
  [134  67  12]
  [125  64   7]]]",1
438,"[[[228 227 222]
  [203 203 200]
  [195 192 180]
  ...
  [130 116  90]
  [128 114  89]
  [ 68  68  45]]

 [[226 226 225]
  [227 227 224]
  [203 201 194]
  ...
  [121 109  85]
  [111 100  78]
  [ 77  73  53]]

 [[208 208 208]
  [223 225 222]
  [227 226 224]
  ...
  [102  99  78]
  [ 71  73  52]
  [ 70  68  48]]

 ...

 [[146 131 130]
  [159 142 141]
  [149 133 131]
  ...
  [ 40  27  20]
  [ 38  26  19]
  [ 40  28  22]]

 [[138 124 123]
  [134 120 119]
  [ 85  71  70]
  ...
  [ 36  25  20]
  [ 37  26  22]
  [ 32  23  18]]

 [[ 77  63  60]
  [136 120 115]
  [151 134 127]
  ...
  [ 33  22  18]
  [ 35  24  20]
  [ 36  25  21]]]",1
439,"[[[149 184 188]
  [149 184 188]
  [148 183 187]
  ...
  [150 185 189]
  [149 184 188]
  [149 184 188]]

 [[148 183 187]
  [149 184 188]
  [149 184 188]
  ...
  [150 185 189]
  [150 185 189]
  [149 184 188]]

 [[149 184 188]
  [150 185 189]
  [150 185 189]
  ...
  [150 185 189]
  [150 185 189]
  [150 185 189]]

 ...

 [[167 202 207]
  [167 202 208]
  [167 202 207]
  ...
  [164 199 205]
  [165 200 206]
  [165 200 206]]

 [[169 204 210]
  [169 204 210]
  [169 204 210]
  ...
  [167 202 208]
  [166 201 207]
  [166 201 207]]

 [[169 204 208]
  [170 205 211]
  [170 205 210]
  ...
  [167 202 208]
  [167 202 208]
  [167 202 208]]]",1
440,"[[[ 78  69  62]
  [ 79  72  66]
  [ 85  76  69]
  ...
  [ 67  51  36]
  [ 79  67  53]
  [132 118 104]]

 [[ 84  75  66]
  [ 96  87  78]
  [ 94  82  72]
  ...
  [111  88  64]
  [112  88  64]
  [ 95  72  51]]

 [[ 61  50  45]
  [ 62  52  43]
  [111  98  88]
  ...
  [111  86  64]
  [114  90  68]
  [123 100  73]]

 ...

 [[ 57  50  48]
  [ 72  64  62]
  [ 74  66  64]
  ...
  [ 90  81  73]
  [ 95  85  77]
  [130 118 109]]

 [[ 69  62  59]
  [ 72  67  64]
  [ 51  45  45]
  ...
  [ 98  87  76]
  [120 109 103]
  [ 91  78  68]]

 [[ 70  62  59]
  [ 79  71  69]
  [ 63  55  53]
  ...
  [119 107  93]
  [105  92  84]
  [119 102  83]]]",1
441,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
442,"[[[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [245 245 245]
  [245 245 245]
  [245 245 245]]

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [245 245 245]
  [245 245 245]
  [245 245 245]]

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [245 245 245]
  [245 245 245]
  [245 245 245]]

 ...

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [245 245 245]
  [245 245 245]
  [245 245 245]]

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [245 245 245]
  [245 245 245]
  [245 245 245]]

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [245 245 245]
  [245 245 245]
  [245 245 245]]]",1
443,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
444,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [254 254 254]
  [254 254 254]]

 [[255 255 255]
  [254 254 254]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
445,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
446,"[[[247 247 247]
  [247 247 247]
  [247 247 247]
  ...
  [241 239 240]
  [241 239 240]
  [241 239 240]]

 [[247 247 247]
  [247 247 247]
  [247 247 247]
  ...
  [241 239 240]
  [241 239 240]
  [241 239 240]]

 [[247 247 247]
  [247 247 247]
  [247 247 247]
  ...
  [241 239 240]
  [241 239 240]
  [240 238 239]]

 ...

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [227 226 222]
  [239 238 236]
  [239 238 236]]

 [[245 245 245]
  [245 245 245]
  [245 245 245]
  ...
  [226 225 222]
  [238 237 235]
  [239 238 234]]

 [[244 244 244]
  [245 245 245]
  [245 245 245]
  ...
  [228 227 225]
  [238 237 235]
  [239 238 234]]]",1
447,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
448,"[[[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 ...

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]

 [[246 246 246]
  [246 246 246]
  [246 246 246]
  ...
  [246 246 246]
  [246 246 246]
  [246 246 246]]]",1
449,"[[[228 219 214]
  [229 220 215]
  [229 220 215]
  ...
  [230 221 216]
  [230 221 216]
  [230 221 216]]

 [[229 220 215]
  [230 221 216]
  [229 221 216]
  ...
  [230 221 216]
  [230 221 216]
  [230 221 216]]

 [[230 221 216]
  [230 221 216]
  [231 222 217]
  ...
  [231 222 217]
  [231 222 217]
  [230 221 216]]

 ...

 [[236 227 222]
  [236 227 222]
  [236 227 222]
  ...
  [237 228 223]
  [236 227 222]
  [236 227 222]]

 [[234 225 220]
  [234 225 220]
  [235 225 220]
  ...
  [236 227 222]
  [235 226 221]
  [235 226 221]]

 [[233 224 219]
  [233 224 219]
  [233 224 219]
  ...
  [234 225 220]
  [234 225 220]
  [234 225 220]]]",1
450,"[[[134  92  44]
  [149 107  58]
  [152 110  62]
  ...
  [156 116  76]
  [155 113  75]
  [161 120  77]]

 [[150 108  60]
  [151 109  61]
  [149 107  59]
  ...
  [165 124  85]
  [161 119  82]
  [149 106  69]]

 [[153 109  64]
  [156 113  67]
  [156 112  68]
  ...
  [163 122  81]
  [159 117  75]
  [159 118  75]]

 ...

 [[119  79  35]
  [126  84  43]
  [109  67  25]
  ...
  [204 177 151]
  [234 208 183]
  [219 194 170]]

 [[112  74  38]
  [108  69  30]
  [123  82  39]
  ...
  [198 172 147]
  [220 196 172]
  [222 197 173]]

 [[114  75  32]
  [115  77  33]
  [104  65  22]
  ...
  [197 170 145]
  [184 162 138]
  [214 192 168]]]",1
451,"[[[232 232 232]
  [232 232 232]
  [232 232 232]
  ...
  [220 220 220]
  [220 220 220]
  [220 220 220]]

 [[233 233 233]
  [232 232 232]
  [232 232 232]
  ...
  [220 220 220]
  [220 220 220]
  [220 220 220]]

 [[233 233 233]
  [233 233 233]
  [233 233 233]
  ...
  [220 220 220]
  [220 220 220]
  [220 220 220]]

 ...

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [233 233 233]
  [233 233 233]
  [233 233 233]]

 [[241 241 241]
  [241 241 241]
  [240 240 240]
  ...
  [233 233 233]
  [233 233 233]
  [233 233 233]]

 [[241 241 241]
  [240 240 240]
  [240 240 240]
  ...
  [233 233 233]
  [233 233 233]
  [233 233 233]]]",1
452,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
453,"[[[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 ...

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]

 [[241 241 241]
  [241 241 241]
  [241 241 241]
  ...
  [241 241 241]
  [241 241 241]
  [241 241 241]]]",1
454,"[[[244 244 244]
  [244 244 242]
  [244 244 244]
  ...
  [245 245 243]
  [245 245 243]
  [245 245 243]]

 [[244 244 244]
  [244 244 242]
  [244 244 243]
  ...
  [245 245 243]
  [245 245 243]
  [245 245 243]]

 [[244 244 242]
  [243 243 241]
  [243 243 241]
  ...
  [244 244 242]
  [245 245 243]
  [244 244 242]]

 ...

 [[248 248 248]
  [248 248 248]
  [247 247 247]
  ...
  [236 236 236]
  [235 235 235]
  [231 231 231]]

 [[247 247 247]
  [247 247 247]
  [247 247 247]
  ...
  [235 235 235]
  [235 235 235]
  [233 233 233]]

 [[247 247 247]
  [246 246 246]
  [247 247 247]
  ...
  [235 235 235]
  [229 229 229]
  [231 231 231]]]",1
455,"[[[250 223 209]
  [242 220 207]
  [239 220 206]
  ...
  [ 53  50  45]
  [ 50  49  44]
  [ 45  42  37]]

 [[254 226 212]
  [250 226 213]
  [245 223 208]
  ...
  [ 48  45  41]
  [ 51  46  40]
  [ 61  54  46]]

 [[253 225 211]
  [254 228 216]
  [250 227 214]
  ...
  [ 57  50  44]
  [ 58  49  42]
  [ 59  51  43]]

 ...

 [[208 198 192]
  [146 129 119]
  [141 126 118]
  ...
  [241 235 223]
  [238 229 220]
  [235 226 215]]

 [[155 142 134]
  [152 134 124]
  [148 131 121]
  ...
  [240 234 222]
  [235 226 217]
  [225 213 198]]

 [[156 139 131]
  [150 132 122]
  [152 135 124]
  ...
  [240 233 223]
  [226 217 207]
  [206 196 171]]]",1
456,"[[[237 232 238]
  [239 234 240]
  [238 233 238]
  ...
  [243 241 242]
  [245 243 244]
  [246 243 245]]

 [[237 232 238]
  [237 232 238]
  [238 233 238]
  ...
  [244 242 243]
  [245 243 244]
  [243 240 242]]

 [[236 231 237]
  [238 233 239]
  [236 231 236]
  ...
  [245 243 244]
  [245 243 244]
  [244 242 243]]

 ...

 [[233 226 228]
  [232 226 228]
  [232 226 228]
  ...
  [230 225 226]
  [224 218 218]
  [227 219 218]]

 [[234 225 228]
  [229 223 225]
  [229 221 224]
  ...
  [228 222 223]
  [224 218 220]
  [228 219 220]]

 [[230 221 225]
  [229 222 224]
  [230 221 224]
  ...
  [222 214 215]
  [224 219 221]
  [227 218 219]]]",1
457,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
458,"[[[141 139 144]
  [157 155 160]
  [149 144 148]
  ...
  [154 149 151]
  [138 134 135]
  [163 161 162]]

 [[160 155 159]
  [140 135 141]
  [144 139 143]
  ...
  [153 150 151]
  [147 143 144]
  [155 150 151]]

 [[144 138 141]
  [162 157 161]
  [152 147 151]
  ...
  [147 143 144]
  [181 177 178]
  [154 151 152]]

 ...

 [[153 148 151]
  [107 106 107]
  [135 131 135]
  ...
  [126 126 128]
  [130 129 134]
  [169 168 170]]

 [[127 123 124]
  [159 156 157]
  [166 164 166]
  ...
  [137 135 138]
  [141 140 145]
  [121 121 123]]

 [[141 141 143]
  [133 131 132]
  [151 147 148]
  ...
  [147 145 146]
  [142 142 144]
  [134 132 133]]]",1
459,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
460,"[[[126 172 195]
  [145 195 218]
  [144 193 216]
  ...
  [138 184 208]
  [139 185 209]
  [136 182 206]]

 [[129 174 198]
  [146 192 216]
  [152 198 222]
  ...
  [145 191 215]
  [144 190 214]
  [143 189 213]]

 [[131 178 201]
  [138 184 208]
  [154 200 225]
  ...
  [147 194 217]
  [148 195 218]
  [147 194 217]]

 ...

 [[216 255 255]
  [220 254 255]
  [224 255 254]
  ...
  [231 255 255]
  [229 255 254]
  [229 255 255]]

 [[219 255 255]
  [220 254 255]
  [224 254 254]
  ...
  [232 254 255]
  [230 255 255]
  [228 254 255]]

 [[219 255 255]
  [219 255 255]
  [223 255 254]
  ...
  [232 254 255]
  [229 255 254]
  [226 254 255]]]",1
461,"[[[ 65  37  23]
  [ 66  38  24]
  [ 65  35  20]
  ...
  [106 102  74]
  [ 67  64  45]
  [ 78  75  58]]

 [[ 85  73  49]
  [ 66  37  24]
  [ 63  33  17]
  ...
  [102  97  74]
  [ 82  79  60]
  [ 84  81  62]]

 [[ 88  82  54]
  [ 69  50  30]
  [ 73  40  25]
  ...
  [ 89  85  66]
  [ 94  92  72]
  [ 76  71  52]]

 ...

 [[133 135  76]
  [128 138  77]
  [122 120  72]
  ...
  [113 115  71]
  [ 73  71  35]
  [ 74  78  40]]

 [[100 107  48]
  [127 130  70]
  [110 113  67]
  ...
  [ 64  61  21]
  [ 64  65  39]
  [ 81  84  47]]

 [[129 130  74]
  [112 110  56]
  [138 145  78]
  ...
  [ 89  94  48]
  [138 128  80]
  [120 122  65]]]",1
462,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [254 254 254]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",1
463,"[[[211 216 222]
  [ 68 102 139]
  [ 80 109 141]
  ...
  [ 90 133 169]
  [104 143 183]
  [122 147 179]]

 [[214 215 214]
  [128 147 171]
  [ 76 110 148]
  ...
  [109 147 178]
  [139 174 210]
  [198 216 231]]

 [[211 212 215]
  [205 207 217]
  [ 79 113 148]
  ...
  [119 155 187]
  [122 160 196]
  [219 223 230]]

 ...

 [[246 247 252]
  [247 248 253]
  [246 247 252]
  ...
  [248 249 254]
  [247 248 253]
  [247 248 253]]

 [[247 248 253]
  [246 247 252]
  [246 247 252]
  ...
  [247 248 253]
  [247 248 253]
  [248 249 254]]

 [[248 249 254]
  [246 247 252]
  [247 248 253]
  ...
  [248 249 254]
  [248 249 254]
  [246 247 252]]]",1
